x
Q1 1336.9
Q2 1175.85
Q3 1255
Q4 1343.4
Q5 1185.1
Q6 1224.75
Q7 1275.9
Q8 1263.75
Q9 1153.7
Q10 1196.75
Q11 1370.3
Q12 1415.6
Q13 1190.6
Q14 1299.1
Q15 1240
Q16 1236.4
Q17 1187.7
Q18 1309.65
Q19 1068.3
