x
PC1 35.1143041216849
PC2 9.22587927281825
PC3 8.41859901577772
PC4 7.38984476113462
PC5 5.48102056394448
PC6 4.43076050257099
PC7 4.03276570612528
PC8 3.65569592661195
PC9 3.23748753053089
PC10 2.85580440850382
PC11 2.69932086984227
PC12 2.10516939127218
PC13 2.0265886840016
PC14 1.91309588917585
PC15 1.82701098096361
PC16 1.71401398220728
PC17 1.48033486140896
PC18 1.31233669320138
PC19 1.07996683822398
